node_label,node_id
27,4564
14,159
2,2119
11,2872
1,3381
3,3382
8,3725
21,4473
30,5153
25,5916
28,1011
11,5322
4,182
22,894
11,1232
30,1288
3,2043
2,2266
21,2606
19,2686
26,3115
16,3295
29,3534
16,3959
13,4012
23,4031
9,4139
16,4222
18,4329
12,4340
32,4633
13,4634
25,4882
1,4908
24,4998
26,5146
3,5304
31,5584
14,5763
1,5797
24,5823
9,6047
11,162
27,829
31,1482
21,2070
24,3251
1,3328
23,3421
13,4269
20,4619
16,4897
28,4912
16,5663
32,5696
8,6141
7,163
8,164
24,1971
25,2482
19,165
24,2461
5,3684
12,4602
24,5914
28,166
5,167
27,208
27,1424
18,4681
27,6093
19,168
27,4849
6,169
13,1185
25,1308
27,2951
5,4290
25,5342
17,5687
17,5860
12,5991
1,170
13,1034
28,1268
1,6104
20,171
3,2611
8,172
12,1266
27,4153
26,4579
3,5676
32,173
6,174
27,650
27,3743
10,1812
22,2054
22,3287
28,4406
17,5005
8,5131
22,176
22,2600
21,5203
15,177
16,618
25,648
8,3246
1,3596
10,3780
20,4311
2,4344
22,4455
16,5009
2,5251
10,5736
18,178
9,596
22,661
12,729
3,2910
24,2993
11,3130
8,3441
19,4977
6,5284
18,5307
8,5440
28,5618
13,5802
24,180
3,1376
3,4995
14,181
24,1245
17,1472
29,1611
16,183
25,184
29,4064
26,4993
12,2372
30,4876
15,5103
27,2061
32,4969
25,187
12,1397
8,188
14,6009
24,189
11,6052
5,190
3,2812
19,191
24,192
8,193
4,3344
31,194
4,3049
16,5633
23,195
7,2183
19,212
4,221
30,790
4,826
1,979
14,1045
28,1078
30,1265
7,1398
8,2124
28,2364
21,2447
2,2467
27,2603
13,2673
14,2926
3,3274
27,3363
6,3374
13,3744
31,3979
8,4001
31,4394
23,4664
16,5056
2,5143
22,5329
19,5393
18,5447
12,5514
25,5629
5,5952
16,5987
23,6000
8,6012
16,197
4,198
3,5636
14,199
10,547
11,200
9,311
31,382
12,544
3,1186
12,1259
26,1483
5,2082
6,2141
31,2258
18,2323
5,2818
7,3089
16,3922
27,4008
22,4607
18,5286
16,5714
9,6101
4,202
28,3729
1,4933
9,203
11,1449
23,3640
16,3641
27,3643
27,3644
19,5263
8,5785
4,204
29,802
17,1322
3,1938
9,2424
19,4562
14,5601
3,5786
24,205
20,206
1,4323
10,207
24,3692
7,3843
26,300
19,493
29,558
11,569
2,1154
5,1276
15,1789
29,1902
6,2051
23,2568
8,2590
29,2851
7,3067
3,3236
23,4264
25,4672
10,4727
26,4748
22,4804
26,5549
29,6109
31,6126
13,6127
10,209
1,1058
5,210
30,1821
2,211
14,290
21,509
9,1065
7,1148
7,1584
5,1614
18,2351
9,3170
9,3226
1,4506
6,4836
15,5033
24,5115
13,5578
11,470
30,2491
15,2735
1,3505
23,3697
25,3742
27,4097
12,5501
19,213
23,220
11,259
32,4147
1,291
11,838
4,1176
30,1507
12,1530
18,1701
18,2041
20,2634
25,2645
25,3021
24,3371
11,3530
1,5884
1,5929
11,215
6,728
15,770
2,2492
19,2841
26,4697
32,5110
1,6040
26,216
22,857
26,2408
20,4099
2,217
12,2328
11,3454
12,4411
11,5903
11,218
22,219
15,588
9,2176
2,2248
32,5253
27,1367
21,3194
25,3503
19,4076
13,4119
3,4225
20,4379
14,4683
14,4733
26,5113
29,5452
16,5459
12,5558
22,5575
15,237
13,1707
15,2814
5,3410
7,5765
3,222
6,958
18,2131
14,223
18,224
29,3203
24,4115
8,5249
11,225
32,226
9,3795
11,227
26,1355
30,1619
3,2710
13,4419
10,228
6,4956
32,229
23,3515
19,230
26,3561
19,231
2,2813
6,232
9,233
16,4816
19,5800
24,234
21,768
25,235
26,612
26,2302
11,2353
7,3448
12,4611
7,4751
31,5677
19,236
17,427
31,511
27,667
28,2443
24,2633
25,3166
30,4127
5,238
2,239
4,395
5,240
25,1235
22,241
30,2824
12,242
24,1298
4,1358
20,4840
8,5788
22,243
11,1803
28,244
14,5726
4,245
22,247
24,720
11,248
1,1671
31,4149
10,249
19,3587
16,5774
8,849
14,1216
11,1578
32,1702
6,1952
9,2231
4,2309
8,2432
12,2558
8,3241
32,4021
2,4170
6,4255
11,4362
25,5004
9,5006
30,5704
1,252
31,3989
9,253
28,4065
12,254
13,255
17,949
4,4732
23,256
18,884
3,257
32,2105
5,258
18,2859
8,2889
18,3066
28,673
7,931
24,1094
4,1775
10,2034
32,2042
15,3155
18,3272
31,3487
17,3739
23,3862
10,3878
9,3997
32,4016
8,4205
10,4612
30,5270
16,5640
5,5796
10,260
28,3367
22,261
14,5442
19,262
7,2058
16,4423
19,4534
11,4576
1,263
26,264
29,1864
28,3657
32,265
21,5759
32,371
9,456
20,1050
15,1117
26,1513
19,2925
31,3090
17,5770
28,5817
8,5990
16,267
3,268
17,319
13,392
19,647
22,942
22,993
14,1054
11,1418
3,1509
1,1596
18,1679
19,2035
19,2107
28,2602
19,2610
12,2693
25,2720
15,2767
11,3019
13,3269
14,3332
20,3353
1,3508
28,3536
14,3556
19,3618
27,3664
31,4142
14,4374
2,4603
14,4631
17,4646
19,4687
27,4783
3,4834
8,4970
17,4971
17,5148
18,5187
20,5410
17,6030
4,6112
6,487
3,1547
32,1923
25,2396
15,3471
24,3797
7,3798
26,5376
5,271
21,272
13,273
5,274
17,1440
27,1640
23,3834
11,4848
25,275
5,279
12,550
7,1617
22,1643
31,2071
2,2223
24,2754
6,3051
19,3147
8,3401
24,4032
6,5293
25,5317
27,5841
12,276
27,336
26,2053
4,2920
9,3507
17,3757
11,4559
2,4841
22,4927
31,5431
15,277
26,3804
15,5919
10,278
17,732
26,414
3,734
22,1300
6,1441
10,1653
11,2150
4,2518
11,3050
2,3172
9,3456
29,4938
10,4960
32,5273
3,5685
2,606
26,608
14,2339
29,4333
20,4745
18,5507
6,5716
4,281
29,3984
8,282
26,934
27,2056
22,2201
19,2450
10,3402
32,4130
4,5525
4,283
2,2785
25,284
9,285
11,5388
3,286
12,1874
22,287
4,3970
21,288
19,2557
14,5964
21,289
21,4813
16,292
14,3165
3,293
12,294
2,295
20,863
17,1651
5,1872
16,2881
24,3481
30,3518
11,3902
14,3998
17,4657
21,5119
14,5313
20,6002
24,6085
15,6145
12,296
32,1122
26,4138
15,5743
12,297
15,298
19,299
32,301
1,4805
32,302
20,3023
22,1879
15,2986
2,3461
24,3531
27,4060
3,4178
12,4426
12,6061
8,304
27,1020
4,1970
6,2310
6,2480
18,2728
23,2871
26,3143
31,3292
10,4026
18,4285
14,6018
22,1932
17,4889
7,5132
4,306
29,2991
22,3647
23,5346
28,307
23,2146
22,308
16,309
12,6089
5,310
18,1044
3,1394
32,3593
20,364
15,450
11,1093
28,3193
10,5516
15,5767
2,312
15,313
32,2879
24,4272
9,314
31,315
1,908
26,989
12,3666
23,5657
11,316
18,2607
27,3575
7,317
8,318
17,1730
3,872
30,4392
7,320
19,321
10,1809
12,3973
4,5834
13,5888
11,322
24,2440
27,323
22,324
19,6132
4,325
4,326
20,368
19,1443
4,1720
12,1729
27,2187
2,2718
13,2833
21,2954
13,3033
3,3386
31,3706
31,3759
30,3981
6,4356
6,4537
14,4976
9,5084
4,5205
21,5316
27,5383
13,5408
32,5464
31,5626
25,5753
10,6017
22,328
19,329
32,1888
9,2313
23,2712
3,4914
29,5319
9,5773
7,330
8,331
3,3422
8,332
20,333
23,334
21,2705
23,3658
22,5901
19,600
20,1969
27,2093
25,2670
2,3803
4,5583
28,5595
23,338
30,2759
9,1711
22,2709
28,3403
1,4375
32,378
18,411
20,503
31,522
27,548
10,551
1,580
23,619
18,804
7,875
31,945
21,954
15,995
19,1030
12,1042
3,1136
10,1138
1,1246
22,1292
29,1459
28,1742
14,1896
31,2023
32,2067
10,2113
21,2136
29,2193
18,2204
11,2210
25,2226
19,2230
10,2311
11,2321
7,2342
8,2591
5,2797
16,2846
9,2857
28,2866
2,2885
16,2912
27,2968
23,2988
30,3041
13,3068
2,3189
1,3288
22,3294
3,3305
22,3315
19,3356
31,3394
4,3543
18,3613
30,3638
14,3676
6,3758
27,3882
32,3885
16,3887
20,3888
18,3896
26,4237
30,4267
24,4281
1,4282
3,4354
8,4358
9,4466
30,4480
10,4549
24,4581
24,4630
32,4651
22,4668
5,4678
2,5136
22,5341
26,5813
5,5905
12,6037
13,341
3,342
15,343
30,344
1,4328
29,692
4,1273
27,2554
28,2555
20,3708
14,5348
13,5932
13,346
11,1522
5,347
13,348
13,381
13,686
22,1026
11,1386
22,1815
13,4726
3,5556
22,5751
3,349
7,350
24,351
24,1070
1,352
28,353
3,354
13,2691
31,355
18,4773
10,356
31,4034
14,357
14,358
25,1390
9,4339
1,359
6,360
22,1251
14,2502
17,2636
27,361
27,3715
30,1444
8,3331
16,3452
8,4301
30,1080
29,1936
10,2094
19,2563
31,2877
16,3126
11,3897
23,4338
16,595
6,1594
25,1733
29,2033
4,2295
11,3031
7,3176
2,3393
24,4181
20,4618
27,4776
1,5035
21,5449
1,5810
23,6131
2,365
17,366
18,3985
29,4838
14,367
25,640
12,693
22,715
22,1049
9,1378
31,1549
9,1687
7,2122
15,2149
19,3085
29,3128
31,3455
25,3683
22,3767
28,3827
28,3844
32,3965
2,4025
30,4254
24,4385
22,4896
25,5016
24,5305
10,5309
25,5679
15,5803
12,6096
9,369
32,3728
8,5384
23,370
24,1514
20,2252
12,4843
13,372
28,1021
11,3488
21,3969
3,4069
26,373
8,374
32,3088
25,3098
32,375
21,4089
20,376
28,4604
21,379
22,380
26,483
12,885
11,6046
18,801
4,5924
21,6115
10,383
18,574
1,3442
19,384
18,5949
9,385
9,387
9,1146
28,1527
21,1559
22,1781
24,2500
32,3710
11,3967
27,388
26,389
18,2212
26,5047
18,390
17,1214
15,1963
6,391
13,541
3,393
27,1046
6,394
15,925
6,2704
23,3654
19,5040
27,5936
1,396
5,397
27,1195
19,5613
22,398
3,399
28,400
31,539
31,4341
16,401
20,2626
23,3498
16,5343
30,402
17,5702
9,403
16,3552
11,404
26,405
32,3631
26,406
32,407
12,5811
29,408
26,3870
18,4821
11,409
31,410
8,1469
30,3875
26,870
8,2269
2,2598
20,3132
27,3171
23,3435
23,5254
22,5258
22,412
22,1982
6,1863
9,4275
12,5237
21,5450
7,415
29,2383
29,416
22,2277
8,417
23,418
22,2126
1,419
22,3168
2,3196
29,5302
16,5689
19,5809
8,421
15,4795
27,422
5,423
8,1200
3,424
6,425
27,5994
29,426
29,480
18,975
18,2739
19,5017
7,5404
23,5950
27,428
19,429
11,430
2,754
16,1672
8,1699
24,2805
24,3206
30,3216
14,3352
24,3405
20,4204
15,4214
21,4388
3,5089
2,5498
28,431
18,432
28,4719
1,433
25,799
30,434
7,475
20,974
27,1372
3,1515
5,1750
12,2038
21,2401
12,2629
2,2675
16,2791
31,3214
13,3918
18,4136
14,4302
20,4541
9,4670
5,5412
18,5683
23,5896
29,992
6,1022
5,1360
17,1639
9,1669
7,2002
13,2032
26,2257
3,2643
13,2944
19,2952
1,2953
19,3114
6,3761
27,3762
22,3898
11,3946
6,4152
11,4994
23,5154
8,5397
27,5858
21,6011
21,437
12,2148
3,2778
9,3467
21,3784
7,438
27,4986
11,439
4,2917
32,440
16,3286
21,4674
9,5639
23,6008
1,441
3,499
25,2507
14,2689
21,3379
25,3400
1,3816
27,5382
20,442
22,2089
6,3162
25,4762
1,5250
28,5926
1,443
27,3247
16,4806
21,1329
7,3881
18,445
30,467
28,542
25,1005
24,2048
6,2081
28,2666
24,4242
22,4418
16,4491
32,5617
12,5880
17,446
2,3177
5,447
30,448
23,2604
30,2773
30,4824
17,1183
17,813
20,3565
22,451
10,5060
20,5534
17,452
11,453
15,454
1,932
32,1257
21,2206
19,455
29,457
16,458
11,459
20,460
22,461
7,1244
11,462
12,897
23,3157
11,463
24,464
7,465
13,466
28,1218
5,1727
3,468
26,469
3,1114
20,3151
10,471
22,2112
9,3764
19,4316
10,5065
26,472
29,4525
24,474
27,2898
28,2946
13,3107
13,5020
25,476
29,477
23,563
12,3912
19,4067
30,4068
23,4557
30,4714
20,5100
2,5856
22,5992
27,847
14,2740
18,2981
31,3011
17,4020
11,4276
1,4514
4,4925
20,5722
23,5847
12,1205
7,4637
32,1337
6,1799
4,3820
23,4698
32,4830
32,5585
3,481
12,2793
24,482
32,566
3,691
4,1602
18,2239
32,2456
27,2483
16,3181
20,3263
28,3627
5,3977
15,3978
10,4072
22,4107
13,4554
26,5177
1,5871
14,5943
29,5959
21,6027
4,484
9,485
28,1705
4,1996
14,2729
31,3513
26,486
14,3221
30,488
29,3832
25,4199
22,5775
28,490
28,2324
25,2786
14,3427
28,4221
19,4522
29,4800
15,5209
15,5598
1,491
29,2765
24,4437
23,492
10,545
18,684
24,688
24,858
14,1096
12,1201
28,1345
23,1523
7,1743
31,1758
4,1801
6,1808
24,2166
18,2274
4,2366
21,2439
11,2594
25,2668
17,2826
6,2829
18,3298
30,3300
1,3506
5,3836
26,3857
16,3988
20,4122
27,4125
13,4326
11,4518
18,4573
22,4649
29,4768
9,5107
13,5130
10,5216
21,5275
8,5352
32,5456
27,5553
6,5995
4,6057
1,496
30,629
21,1272
4,2095
19,2644
31,4410
29,4822
3,4915
5,497
14,5116
32,916
5,2405
19,3755
26,4366
21,4512
6,4799
20,500
1,3584
16,501
5,502
22,3192
12,504
14,1955
3,506
22,1109
2,507
11,508
22,555
29,512
17,3574
26,5247
29,1033
15,1901
15,3768
32,4565
1,514
14,921
28,515
4,516
18,517
10,855
4,2368
23,2533
28,2848
29,518
11,2564
1,4010
17,519
11,1657
17,3028
22,3397
1,3459
29,520
3,2714
4,3884
19,4350
5,4574
15,4702
8,4807
1,5874
31,614
2,683
29,2161
14,2279
16,3101
29,3362
15,3932
29,4405
25,5596
18,5881
14,5948
3,6070
21,524
4,525
30,4778
18,1933
15,3025
31,3158
2,3656
26,3908
16,5180
23,527
27,528
12,1610
26,1542
30,2658
30,3094
30,5268
12,6137
6,530
31,531
11,532
7,825
28,1898
24,3919
22,4378
24,4505
6,5028
19,6045
17,534
24,535
32,5486
20,6056
12,2998
4,5865
18,537
30,3608
19,538
16,1769
31,5312
12,5791
31,2132
22,2662
6,3258
11,3465
15,4252
4,5029
9,1027
13,2156
15,4330
15,5198
11,5616
26,616
22,1192
6,2164
17,2499
12,3649
30,4306
23,4932
30,4991
14,5030
14,5409
30,5479
1,1968
26,546
1,4820
18,929
23,3721
20,3962
2,552
22,2354
31,553
1,554
11,817
5,1632
12,2169
26,2752
8,3009
21,3219
6,3314
23,3831
3,4187
16,5379
16,6117
24,556
21,3325
1,3745
3,559
18,560
24,561
32,564
32,565
5,567
29,568
1,4570
31,6144
30,570
19,572
22,5878
17,1140
20,1352
11,1373
16,1480
21,1764
22,2167
21,2347
32,2359
15,2601
28,2612
20,2618
20,2620
18,2680
22,2844
4,2868
2,3037
14,3060
24,3109
2,3142
17,3195
10,3341
25,3378
17,3551
9,3782
30,3951
14,3956
9,4402
29,4444
11,4551
27,5272
18,5644
28,5671
15,5799
29,5859
12,5983
3,575
19,576
32,577
3,578
1,3428
27,579
22,4588
21,581
13,5587
12,582
24,583
14,584
26,585
15,731
16,980
10,589
24,5032
8,590
26,1897
1,2976
5,2977
7,4161
10,709
1,1621
18,5570
4,592
19,5668
14,593
19,5367
16,2742
25,3152
21,4062
2,5169
24,4073
23,1552
2,6028
19,597
13,5493
23,3335
32,599
25,2012
14,2496
13,1294
18,601
29,602
29,603
27,604
21,605
4,3283
21,4729
21,1685
9,3999
28,4520
30,607
10,1233
13,851
2,610
28,654
26,1149
20,1450
12,1910
19,2956
9,3159
13,4017
11,4019
32,5611
15,646
30,1035
13,3030
5,613
29,634
5,725
18,4063
10,4605
23,4673
15,5778
6,5910
18,615
3,1462
10,5332
6,617
23,1528
18,3250
1,620
21,621
27,623
14,2400
23,624
23,625
8,626
11,627
2,628
26,5266
19,630
14,631
5,632
19,633
29,913
2,1234
32,2593
1,2632
31,3232
4,3920
19,3944
8,635
26,636
1,637
14,5079
11,4556
3,639
23,5405
17,3293
26,5161
9,642
18,643
14,644
3,5523
32,645
4,4532
25,666
7,649
14,1722
27,4501
1,781
1,1445
9,2008
5,2270
20,2608
5,2682
7,2730
19,2796
5,2918
5,4055
23,4598
24,5071
13,6069
16,6077
24,6166
27,652
27,653
27,655
18,700
12,656
20,3580
26,657
29,2640
2,658
28,659
29,4867
6,660
21,746
3,662
20,663
16,664
3,665
20,5920
24,5816
8,887
8,1264
28,2090
15,2198
26,2599
1,3349
20,3533
16,3581
25,3712
32,3936
32,4202
17,4775
27,4950
27,669
11,1344
12,5092
7,670
31,671
5,672
4,674
32,675
1,1261
32,676
6,6091
21,677
2,3105
25,3265
4,3412
5,3777
13,4108
28,4954
13,5661
20,6007
23,679
27,4577
14,680
24,3355
14,2416
30,682
16,5597
14,6074
30,685
32,2809
9,5833
24,687
11,747
20,1661
30,1972
9,2144
24,3302
2,4368
9,4999
25,5063
1,690
14,3541
13,5138
3,2539
7,733
17,740
7,1370
20,1454
13,1622
20,2699
7,3466
4,4422
14,4429
21,5230
27,5396
28,5579
18,5745
11,5984
10,695
15,696
10,697
18,2530
7,3339
21,3996
5,957
5,2152
29,3993
29,4373
6,4443
6,4454
21,4704
6,5021
20,5511
2,5867
9,1426
27,2139
19,3390
15,4948
14,5368
31,6123
2,3483
20,701
2,702
16,1313
9,2118
29,2509
12,3149
26,4561
7,704
21,705
9,706
17,707
6,1321
15,710
5,1179
11,711
20,712
2,713
7,714
25,1682
8,4609
28,716
31,5077
27,717
29,5996
7,718
21,3095
16,719
22,721
2,722
14,723
24,724
22,3062
16,3188
7,726
30,727
12,1316
18,2381
24,5532
18,5707
7,1437
1,2907
2,730
12,1228
16,1084
7,2343
23,2749
3,3947
8,5098
29,1365
28,2488
15,1211
25,1409
27,1478
10,2448
22,2547
2,4845
31,867
5,4298
23,6053
1,735
18,2384
14,736
22,5023
2,5518
21,737
20,5127
13,5283
7,738
12,739
30,741
13,742
12,1635
32,743
25,744
28,1099
6,1229
15,2225
30,3296
14,3824
12,5129
26,745
29,6084
4,1873
20,3629
6,748
25,749
21,751
4,812
30,1009
12,1171
5,1274
16,1520
25,1783
26,2013
17,2817
14,3429
14,3463
29,3550
21,3689
26,3934
26,4552
1,4739
6,5484
26,5627
26,5830
1,5970
31,753
9,755
31,756
12,757
20,1912
24,2893
8,4083
24,758
12,2268
14,2301
17,759
1,760
18,761
14,1361
12,1691
22,1735
29,762
5,3419
16,763
13,2371
18,764
29,2363
10,3769
6,765
23,766
4,767
7,1170
28,1182
29,1221
1,1369
28,1618
27,2753
9,4265
26,771
7,773
28,774
18,775
15,776
20,779
29,3243
29,780
4,4169
29,782
